order_date,day_of_week,category,name,price,orders,revenue
2022-08-28T00:00:00.000Z,Sunday,Specialty,Oxtail Pizza Medium,17,37,629
2022-08-28T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Medium,17,32,544
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Small,12,132,1608
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Medium,16,107,1728
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Large,19,111,2166
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Extra Large,23,149,3496
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Large,19,136,2641
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Medium,16,122,1984
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Extra Large,23,203,4692
2022-08-28T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Small,12,328,4092
2022-08-29T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Extra Large,24,33,792
2022-08-29T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Medium,17,16,272
2022-08-29T00:00:00.000Z,Monday,Classic,Margherita Pizza Small,11,128,1419
2022-08-29T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Large,20,16,320
2022-08-29T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Large,22,48,1078
2022-08-29T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Large,19,9,171
2022-08-29T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Medium,16,6,96
2022-08-29T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Small,14,13,182
2022-08-29T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Extra Large,24,17,408
2022-08-29T00:00:00.000Z,Monday,Classic,Margherita Pizza Medium,15,173,2610
2022-08-29T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Small,12,116,1416
2022-08-29T00:00:00.000Z,Monday,Classic,Margherita Pizza Extra Large,21,27,567
2022-08-29T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Extra Large,26,17,442
2022-08-29T00:00:00.000Z,Monday,Classic,Margherita Pizza Large,18,15,270
2022-08-29T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Small,13,110,1456
2022-08-29T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Medium,19,13,247
2022-08-29T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Medium,17,32,544
2022-08-29T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Large,20,46,940
2022-08-29T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Extra Large,24,31,744
2022-08-29T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Small,13,196,2613
2022-08-29T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Small,13,185,2418
2022-08-29T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Medium,17,31,527
2022-08-29T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Extra Large,24,132,3192
2022-08-29T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Extra Large,24,60,1464
2022-08-29T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Large,20,61,1220
2022-08-29T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Large,20,29,580
2022-08-29T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Medium,17,36,612
2022-08-29T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Small,13,91,1209
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Small,12,106,1332
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Large,19,112,2128
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Extra Large,23,100,2346
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Extra Large,23,177,4209
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Small,12,286,3552
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Large,19,96,1843
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Medium,16,108,1728
2022-08-29T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Medium,16,97,1584
2022-08-30T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Extra Large,24,33,816
2022-08-30T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Extra Large,21,19,399
2022-08-30T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Medium,16,18,288
2022-08-30T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Extra Large,26,15,390
2022-08-30T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Small,12,143,1764
2022-08-30T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Large,20,22,440
2022-08-30T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Small,11,112,1254
2022-08-30T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Extra Large,24,20,480
2022-08-30T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Small,14,9,126
2022-08-30T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Small,13,111,1469
2022-08-30T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Large,22,46,1056
2022-08-30T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Medium,15,175,2670
2022-08-30T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Medium,19,11,209
2022-08-30T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Medium,17,13,221
2022-08-30T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Large,18,11,198
2022-08-30T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Large,19,20,399
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Medium,17,28,476
2022-08-30T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Extra Large,24,41,984
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Oxtail Pizza Large,20,50,1000
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Small,13,81,1053
2022-08-30T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Small,13,167,2210
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Oxtail Pizza Medium,17,47,799
2022-08-30T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Medium,17,28,493
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Oxtail Pizza Small,13,156,2067
2022-08-30T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Large,20,61,1220
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Oxtail Pizza Extra Large,24,58,1416
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Large,20,26,520
2022-08-30T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Extra Large,24,129,3144
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Extra Large,23,178,4140
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Medium,16,94,1504
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Medium,16,88,1408
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Large,19,86,1634
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Small,12,287,3660
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Extra Large,23,100,2346
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Small,12,114,1392
2022-08-30T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Large,19,100,1919
2022-08-31T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Small,14,10,140
2022-08-31T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Small,13,116,1534
2022-08-31T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Large,19,14,266
2022-08-31T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Medium,15,168,2550
2022-08-31T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Extra Large,21,16,336
2022-08-31T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Small,11,129,1441
2022-08-31T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Large,18,15,270
2022-08-31T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Extra Large,24,24,576
2022-08-31T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Small,12,121,1464
2022-08-31T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Medium,17,7,119
2022-08-31T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Extra Large,26,15,390
2022-08-31T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Large,22,52,1144
2022-08-31T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Large,20,14,280
2022-08-31T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Medium,16,9,144
2022-08-31T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Extra Large,24,41,984
2022-08-31T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Medium,19,20,380
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Oxtail Pizza Large,20,51,1020
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Small,13,90,1170
2022-08-31T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Large,20,44,880
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Extra Large,24,127,3048
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Oxtail Pizza Small,13,170,2223
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Large,20,46,920
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Medium,17,39,680
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Oxtail Pizza Medium,17,53,918
2022-08-31T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Small,13,182,2405
2022-08-31T00:00:00.000Z,Wednesday,Specialty,Oxtail Pizza Extra Large,24,53,1272
2022-08-31T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Extra Large,24,35,840
2022-08-31T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Medium,17,39,680
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Large,19,99,1900
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Medium,16,96,1536
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Extra Large,23,157,3657
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Extra Large,23,125,2875
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Medium,16,119,1968
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Small,12,106,1320
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Large,19,81,1577
2022-08-31T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Small,12,280,3432
2022-09-01T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Medium,19,20,380
2022-09-01T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Small,14,11,154
2022-09-01T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Extra Large,24,47,1128
2022-09-01T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Medium,17,13,221
2022-09-01T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Medium,16,20,320
2022-09-01T00:00:00.000Z,Thursday,Classic,Margherita Pizza Extra Large,21,21,441
2022-09-01T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Small,13,126,1664
2022-09-01T00:00:00.000Z,Thursday,Classic,Margherita Pizza Large,18,12,216
2022-09-01T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Extra Large,24,18,432
2022-09-01T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Large,22,44,968
2022-09-01T00:00:00.000Z,Thursday,Classic,Margherita Pizza Medium,15,154,2400
2022-09-01T00:00:00.000Z,Thursday,Classic,Margherita Pizza Small,11,137,1529
2022-09-01T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Extra Large,26,16,416
2022-09-01T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Large,20,21,420
2022-09-01T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Large,19,13,247
2022-09-01T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Small,12,130,1584
2022-09-01T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Medium,17,37,663
2022-09-01T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Small,13,80,1040
2022-09-01T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Extra Large,24,154,3768
2022-09-01T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Large,20,41,820
2022-09-01T00:00:00.000Z,Thursday,Specialty,Oxtail Pizza Small,13,150,1989
2022-09-01T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Large,20,46,920
2022-09-01T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Extra Large,24,37,936
2022-09-01T00:00:00.000Z,Thursday,Specialty,Oxtail Pizza Medium,17,42,714
2022-09-01T00:00:00.000Z,Thursday,Specialty,Oxtail Pizza Large,20,46,940
2022-09-01T00:00:00.000Z,Thursday,Specialty,Oxtail Pizza Extra Large,24,49,1176
2022-09-01T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Medium,17,47,799
2022-09-01T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Small,13,164,2158
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Medium,16,102,1648
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Extra Large,23,192,4508
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Large,19,88,1691
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Large,19,94,1786
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Extra Large,23,103,2438
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Small,12,107,1296
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Medium,16,97,1616
2022-09-01T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Small,12,225,2832
2022-09-02T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Large,20,15,300
2022-09-02T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Medium,16,11,176
2022-09-02T00:00:00.000Z,Friday,Classic,Margherita Pizza Small,11,140,1584
2022-09-02T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Extra Large,26,7,182
2022-09-02T00:00:00.000Z,Friday,Classic,Margherita Pizza Large,18,9,162
2022-09-02T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Extra Large,24,43,1032
2022-09-02T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Large,22,64,1408
2022-09-02T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Extra Large,24,16,384
2022-09-02T00:00:00.000Z,Friday,Classic,Margherita Pizza Extra Large,21,16,336
2022-09-02T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Medium,17,19,323
2022-09-02T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Small,12,148,1812
2022-09-02T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Large,19,11,209
2022-09-02T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Small,14,13,182
2022-09-02T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Medium,19,12,228
2022-09-02T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Small,13,127,1664
2022-09-02T00:00:00.000Z,Friday,Classic,Margherita Pizza Medium,15,223,3480
2022-09-02T00:00:00.000Z,Friday,Specialty,Oxtail Pizza Extra Large,24,47,1128
2022-09-02T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Small,13,105,1404
2022-09-02T00:00:00.000Z,Friday,Specialty,Oxtail Pizza Medium,17,45,765
2022-09-02T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Medium,17,43,731
2022-09-02T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Large,20,51,1020
2022-09-02T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Extra Large,24,36,864
2022-09-02T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Large,20,48,960
2022-09-02T00:00:00.000Z,Friday,Specialty,Oxtail Pizza Large,20,60,1200
2022-09-02T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Extra Large,24,186,4560
2022-09-02T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Medium,17,35,595
2022-09-02T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Small,13,199,2678
2022-09-02T00:00:00.000Z,Friday,Specialty,Oxtail Pizza Small,13,205,2691
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Extra Large,23,129,3059
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Medium,16,131,2096
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Large,19,133,2546
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Large,19,147,2831
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Extra Large,23,210,4945
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Small,12,115,1428
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Small,12,331,4128
2022-09-02T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Medium,16,134,2176
2022-09-03T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Extra Large,24,46,1104
2022-09-03T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Medium,19,10,190
2022-09-03T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Medium,16,9,144
2022-09-03T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Small,14,15,210
2022-09-03T00:00:00.000Z,Saturday,Classic,Margherita Pizza Extra Large,21,22,462
2022-09-03T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Extra Large,24,17,408
2022-09-03T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Small,12,194,2364
2022-09-03T00:00:00.000Z,Saturday,Classic,Margherita Pizza Large,18,14,252
2022-09-03T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Large,19,11,209
2022-09-03T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Large,20,7,140
2022-09-03T00:00:00.000Z,Saturday,Classic,Margherita Pizza Medium,15,240,3720
2022-09-03T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Small,13,168,2210
2022-09-03T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Extra Large,26,19,494
2022-09-03T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Large,22,62,1364
2022-09-03T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Medium,17,17,289
2022-09-03T00:00:00.000Z,Saturday,Classic,Margherita Pizza Small,11,161,1815
2022-09-03T00:00:00.000Z,Saturday,Specialty,Oxtail Pizza Medium,17,44,748
2022-09-03T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Large,20,52,1040
2022-09-03T00:00:00.000Z,Saturday,Specialty,Oxtail Pizza Small,13,223,2990
2022-09-03T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Medium,17,56,952
2022-09-03T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Extra Large,24,56,1344
2022-09-03T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Extra Large,24,230,5616
2022-09-03T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Medium,17,47,799
2022-09-03T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Small,13,234,3107
2022-09-03T00:00:00.000Z,Saturday,Specialty,Oxtail Pizza Extra Large,24,68,1656
2022-09-03T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Large,20,68,1360
2022-09-03T00:00:00.000Z,Saturday,Specialty,Oxtail Pizza Large,20,67,1360
2022-09-03T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Small,13,141,1859
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Medium,16,139,2256
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Small,12,378,4728
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Medium,16,145,2320
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Small,12,145,1740
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Large,19,147,2812
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Large,19,124,2394
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Extra Large,23,164,3772
2022-09-03T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Extra Large,23,242,5635
2022-09-04T00:00:00.000Z,Sunday,Classic,Margherita Pizza Large,18,3,54
2022-09-04T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Medium,17,2,34
2022-09-04T00:00:00.000Z,Sunday,Classic,Margherita Pizza Extra Large,21,15,315
2022-09-04T00:00:00.000Z,Sunday,Classic,Margherita Pizza Small,11,161,1771
2022-09-04T00:00:00.000Z,Sunday,Classic,Margherita Pizza Medium,15,192,2955
2022-09-04T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Extra Large,24,35,840
2022-09-04T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Large,20,9,180
2022-09-04T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Medium,16,8,128
2022-09-04T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Extra Large,26,15,390
2022-09-04T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Medium,19,4,76
2022-09-04T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Large,22,44,968
2022-09-04T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Small,14,6,84
2022-09-04T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Extra Large,24,5,120
2022-09-04T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Large,19,11,209
2022-09-04T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Small,13,142,1872
2022-09-04T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Small,12,172,2112
2022-09-04T00:00:00.000Z,Sunday,Specialty,Oxtail Pizza Small,13,212,2847
2022-09-04T00:00:00.000Z,Sunday,Specialty,Oxtail Pizza Large,20,62,1240
2022-09-04T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Extra Large,24,177,4296
2022-09-04T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Large,20,56,1140
2022-09-04T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Extra Large,24,38,912
2022-09-04T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Small,13,240,3146
2022-09-04T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Medium,17,39,663
2022-09-04T00:00:00.000Z,Sunday,Specialty,Oxtail Pizza Extra Large,24,75,1824
2022-09-04T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Small,13,98,1274
2022-09-04T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Medium,17,48,816
2022-09-04T00:00:00.000Z,Sunday,Specialty,Oxtail Pizza Medium,17,40,680
2022-09-04T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Large,20,49,980
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Extra Large,23,151,3542
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Small,12,357,4500
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Extra Large,23,240,5704
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Large,19,107,2090
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Large,19,113,2204
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Medium,16,125,2016
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Medium,16,115,1856
2022-09-04T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Small,12,114,1392
2022-09-05T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Small,14,7,98
2022-09-05T00:00:00.000Z,Monday,Classic,Margherita Pizza Small,11,121,1342
2022-09-05T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Medium,16,9,144
2022-09-05T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Small,12,133,1632
2022-09-05T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Large,20,7,140
2022-09-05T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Small,13,92,1222
2022-09-05T00:00:00.000Z,Monday,Classic,Margherita Pizza Extra Large,21,13,273
2022-09-05T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Large,22,43,946
2022-09-05T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Extra Large,24,21,504
2022-09-05T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Medium,19,5,95
2022-09-05T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Extra Large,26,9,234
2022-09-05T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Extra Large,24,10,240
2022-09-05T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Medium,17,2,34
2022-09-05T00:00:00.000Z,Monday,Classic,Margherita Pizza Large,18,2,36
2022-09-05T00:00:00.000Z,Monday,Classic,Margherita Pizza Medium,15,164,2475
2022-09-05T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Large,19,6,114
2022-09-05T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Small,13,173,2301
2022-09-05T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Large,20,54,1080
2022-09-05T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Extra Large,24,44,1056
2022-09-05T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Large,20,44,880
2022-09-05T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Large,20,32,640
2022-09-05T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Extra Large,24,158,3888
2022-09-05T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Medium,17,29,510
2022-09-05T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Small,13,177,2327
2022-09-05T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Medium,17,41,697
2022-09-05T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Small,13,67,884
2022-09-05T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Extra Large,24,52,1248
2022-09-05T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Medium,17,32,544
2022-09-05T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Small,12,130,1560
2022-09-05T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Large,19,113,2185
2022-09-05T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Large,19,107,2052
2022-09-05T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Medium,16,111,1776
